"hasAttachedProperty","hasCooling","hasGarage","hasHeating","hasSpa","hasView","stories","price","bathrooms","bedrooms","city","population","distanceToCoast","AvgIncomeCity","hasPool","furnished","additionalParcels","hasAssociation","hasCarport","hasFireplace","hasHomeWarranty","hasLandLease","isNewConstruction","LivingArea","Yearsold","schoolRating","homeType","homeRating"
0,0,1,1,0,1,1,850000,3,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1701","72","7",3,2
0,1,1,1,0,1,2,1040000,3,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"2031","84","7",3,2
1,1,1,1,1,1,2,855000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1577","11","7",1,2
0,1,0,1,0,1,1,840000,1,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1285","85","7",3,2
0,0,1,1,0,1,1,815000,1,2,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1096","71","7",3,2
1,1,1,1,0,1,1,950000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1592","93","7",3,1
0,0,1,0,0,1,1,890000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1216","101","7",3,2
0,1,1,1,0,1,1,1028000,3,2,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"2206","71","7",3,1
1,1,1,1,0,1,3,950000,4,4,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1716","15","7",2,2
0,0,1,1,0,1,1,880000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1725","66","7",3,2
1,1,1,1,0,1,1,950000,3,4,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"2159","76","7",3,1
0,1,1,1,0,1,1,820000,1,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1122","69","7",3,2
0,1,1,1,0,1,1,1069000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1700","50","7",3,2
0,1,1,1,0,1,1,1020000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1588","58","7",3,2
0,1,1,1,1,1,2,1000000,3,4,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"2124","51","7",3,2
0,1,1,1,0,1,1,855000,2,3,"Anaheim","346,824",15.2,88538,2,0,0,0,1,1,0,0,0,"1589","66","7",3,1
1,1,1,1,0,1,2,1050000,3,3,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"1595","66","7",3,2
0,0,0,0,0,0,1,850000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1635","59","7",3,2
0,1,1,1,1,1,1,940000,3,3,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"1926","59","7",3,3
0,1,1,1,0,1,1,987500,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1833","62","7",3,2
0,1,1,1,0,1,1,966900,4,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1700","59","7",3,2
0,1,1,1,0,1,1,950000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1660","53","7",3,2
0,1,1,1,0,1,2,1050000,4,6,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"2659","61","7",3,2
0,1,1,1,0,1,1,876500,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1792","59","7",3,1
0,1,1,0,0,1,2,935000,3,5,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"2656","53","7",3,2
0,0,0,0,0,0,1,800000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1471","62","7",3,2
0,1,1,1,0,0,1,880000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1570","69","7",3,2
0,0,1,1,0,1,1,910000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1596","62","7",3,2
0,1,1,0,0,1,2,1000000,4,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"2164","58","7",3,1
0,1,1,1,0,1,2,1070000,3,4,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"2287","53","7",3,2
0,1,1,1,0,1,1,975000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1565","48","7",3,1
0,1,1,1,0,1,1,1010000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1763","62","7",3,2
0,1,1,1,0,1,1,1025000,3,3,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"1926","60","7",3,2
0,1,1,1,0,1,1,857000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1240","54","7",3,1
0,1,1,1,0,1,1,930000,2,3,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"1579","62","7",3,2
0,1,1,1,0,1,1,980000,2,4,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"1605","61","7",3,2
0,1,1,1,0,1,1,900000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1729","62","7",3,2
0,1,1,1,0,1,1,900000,2,3,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"1372","69","7",3,1
0,1,1,1,0,1,1,975000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1583","60","7",3,2
0,1,1,1,0,1,2,1070000,3,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1992","47","7",3,1
0,1,1,1,0,1,2,1035000,3,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"2276","47","7",3,2
0,0,1,1,0,1,1,850000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1291","59","7",3,2
0,1,1,1,1,1,2,1000000,2,5,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"2123","59","7",3,2
0,1,1,1,0,1,1,950000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1213","49","7",3,2
1,1,1,1,0,1,1,1010000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1540","53","7",3,2
0,1,1,1,0,1,1,1065000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1903","52","7",3,2
0,1,1,0,0,1,2,1060000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"2127","58","7",3,3
0,1,1,1,0,1,1,900000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1530","52","7",3,1
0,1,1,1,0,1,1,910000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1188","62","7",3,2
0,1,0,1,0,1,1,1000000,2,5,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1536","52","7",3,2
1,1,1,0,0,1,1,879000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1530","44","7",1,2
1,1,1,1,1,1,1,879000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1530","44","7",1,3
0,0,0,0,0,0,1,1065000,3,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"2016","45","7",1,2
1,1,1,1,1,1,2,1065000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"2016","45","7",1,2
1,1,1,0,0,1,2,1000000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,1,0,0,0,"2000","44","7",3,2
1,1,1,1,1,1,2,925000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1400","40","7",2,3
1,1,1,1,1,1,1,1024000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1536","49","7",3,2
0,1,1,1,0,1,1,950000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1325","47","7",3,2
0,1,1,1,1,1,2,1050000,2,4,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"1499","48","7",3,2
1,1,1,1,1,1,2,949000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1928","49","7",3,3
1,1,1,1,1,1,3,940000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1800","42","7",1,2
0,1,1,1,0,1,2,1080000,3,4,"Anaheim","346,824",15.2,88538,0,0,0,1,0,1,0,0,0,"1870","32","7",3,2
1,1,1,1,1,1,2,815000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1460","34","7",1,2
0,1,1,0,0,1,1,1050000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1485","49","7",3,2
0,1,1,1,1,1,1,1099999,2,3,"Anaheim","346,824",15.2,88538,2,0,0,0,0,1,0,0,0,"1504","49","7",3,3
0,1,1,0,0,1,1,1008000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1533","49","7",3,2
1,1,1,1,1,1,3,815000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1357","28","7",1,2
1,1,1,1,1,1,3,825000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1363","27","7",2,2
1,1,1,1,1,1,2,849900,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1512","28","7",1,2
0,1,1,1,0,1,1,950000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,1,0,0,0,"1310","39","7",3,2
1,1,1,1,1,1,1,835500,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1615","35","7",1,2
1,1,1,1,1,1,2,815000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1250","29","7",1,2
1,1,1,1,1,1,2,980000,3,4,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"2145","48","7",2,2
1,1,1,1,0,1,1,812000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1123","48","7",2,2
1,1,1,1,1,1,2,835000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1540","50","7",3,2
0,1,1,0,0,1,1,1005000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1984","70","7",3,2
1,1,1,1,0,1,2,980000,3,4,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"2145","48","7",3,2
1,1,1,1,0,1,3,825000,4,4,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1741","8","7",2,2
1,1,1,1,0,1,3,803500,4,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1695","5","7",1,2
1,1,1,1,1,1,4,915000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1821","3","7",1,3
1,1,1,0,0,1,1,815000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1412","2","7",1,2
1,1,1,1,1,1,3,865000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1296","2","7",2,2
1,1,1,1,1,1,3,815000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1508","2","7",2,2
1,1,1,1,1,1,3,825000,4,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1779","0","7",1,2
1,1,1,1,0,1,3,847000,4,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,1,0,1,"1875","2","7",2,2
1,1,1,1,0,1,3,850000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,1,"1799","0","7",1,2
1,1,1,1,1,1,3,850000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1799","1","7",1,3
1,1,1,1,1,1,3,810000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,1,"1242","1","7",1,2
0,0,0,0,0,0,1,1099000,1,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1012","116","7",3,1
1,1,1,1,0,1,3,911850,4,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,1,"1734","0","7",2,2
1,1,1,1,1,1,2,755000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1190","29","7",1,2
1,1,1,1,1,1,2,730000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1190","28","7",2,2
0,1,0,1,0,0,1,669000,3,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1703","68","7",3,2
0,1,1,1,0,1,1,760000,3,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1737","69","7",3,1
1,1,1,0,0,1,3,777500,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1322","28","7",1,2
1,1,1,1,1,1,2,685000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1046","33","7",1,1
1,1,1,1,1,1,1,620000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,1,0,"1148","51","7",1,1
0,1,1,0,0,1,1,660000,2,2,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"729","88","7",3,2
1,1,1,1,0,1,1,650000,2,4,"Anaheim","346,824",15.2,88538,0,1,0,0,0,0,0,0,0,"1210","70","7",3,2
0,0,1,1,0,1,1,788000,1,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"944","71","7",3,1
1,1,0,1,1,1,1,540000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"966","60","7",1,1
0,1,0,1,0,0,1,750000,2,4,"Anaheim","346,824",15.2,88538,1,0,0,0,0,1,0,0,0,"1862","61","7",3,2
0,0,0,0,0,0,1,710000,2,2,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1139","70","7",3,2
0,1,1,1,0,1,1,750000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1235","69","7",3,1
1,1,1,1,0,1,1,670000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1105","18","7",1,2
1,1,1,1,0,1,2,760000,3,3,"Anaheim","346,824",15.2,88538,1,0,1,1,0,1,0,0,0,"1492","18","7",1,2
1,1,0,0,0,0,1,750000,2,2,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"935","69","7",2,1
1,1,0,1,0,1,1,770000,1,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1020","124","7",3,1
0,1,1,0,0,1,1,760000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1040","69","7",3,1
0,0,1,1,0,1,1,645000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1251","69","7",3,1
1,1,1,1,1,1,2,645000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1002","42","7",2,2
1,1,1,1,1,1,2,650000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1105","42","7",2,1
1,1,1,1,1,1,2,700000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1002","42","7",1,2
1,1,1,1,1,1,1,670000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1139","45","7",1,1
1,1,1,1,0,1,2,625000,3,4,"Anaheim","346,824",15.2,88538,2,0,0,1,0,0,0,0,0,"1340","60","7",1,2
1,1,1,0,0,1,2,550000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1105","42","7",1,2
0,0,0,0,0,0,1,502000,1,2,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1087","40","7",1,1
1,1,1,1,0,1,2,685000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1216","29","7",1,2
0,0,1,0,0,1,1,780000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1709","70","7",3,2
1,1,1,1,0,1,1,550000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1074","51","7",1,1
1,1,1,1,0,1,2,715000,3,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,1,0,0,0,"1604","43","7",2,2
0,0,0,0,0,0,1,745000,2.5,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1254","40","7",1,2
1,1,1,1,1,1,2,745000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1254","40","7",2,2
1,1,1,1,1,1,2,650000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1087","40","7",1,1
0,0,0,0,0,0,1,760000,2,5,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"3196","113","7",0,1
0,1,1,1,0,1,1,780000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1187","66","7",3,1
1,1,1,1,0,1,2,695000,3,2,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1134","9","7",2,2
1,1,1,1,0,1,2,700000,3,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,1,0,0,0,"1331","33","7",2,1
1,1,1,1,1,1,3,760000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1429","32","7",2,2
1,1,1,1,1,1,2,680000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1239","40","7",2,2
0,0,0,0,0,0,1,685000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1136","65","7",3,2
0,0,0,0,0,0,1,700000,3,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"2128","69","7",3,2
0,1,1,0,0,1,1,752000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1502","68","7",3,2
0,0,0,0,0,0,1,750000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"2069","68","7",3,2
1,1,1,1,0,1,2,618000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1072","52","7",3,1
1,1,1,1,0,1,2,632000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1514","51","7",1,2
0,0,1,1,0,1,1,735000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1481","55","7",3,2
1,1,1,1,1,1,2,690000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1339","42","7",2,2
1,1,1,1,0,1,2,655000,2,2,"Anaheim","346,824",15.2,88538,0,0,0,1,0,1,0,0,0,"1052","21","7",2,1
0,0,0,0,0,0,1,550000,2.5,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1337","32","7",1,1
1,1,1,1,1,1,1,600000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,1,1,0,0,0,"1026","39","7",1,1
0,0,0,0,0,0,1,502000,1,1,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"700","49","7",1,1
1,1,1,1,1,1,1,580000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,1,1,0,0,0,"1026","39","7",1,1
0,1,0,1,0,0,1,620000,2,2,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1026","38","7",1,2
1,1,0,1,1,1,1,595000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,1,1,0,0,0,"1026","39","7",1,2
1,1,1,0,0,1,1,620000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1115","51","7",1,2
1,0,1,1,0,1,1,682500,1,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"991","72","7",3,1
1,1,1,1,0,1,2,700000,3,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,1,0,0,0,"1282","39","7",1,2
0,1,1,1,0,1,1,763000,2,3,"Anaheim","346,824",15.2,88538,2,0,0,0,0,0,0,0,0,"1099","66","7",3,1
0,1,1,1,0,1,1,790000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1151","70","7",3,2
0,0,0,0,0,0,1,605000,1.5,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1238","69","7",3,2
1,1,1,0,0,1,1,630000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1095","19","7",1,2
1,1,1,1,1,1,1,625000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1062","17","7",1,2
1,1,1,1,1,1,1,526000,1,1,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"728","17","7",1,2
0,0,0,0,0,0,1,600000,1,2,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1066","117","7",3,1
0,1,1,0,0,1,1,685000,3,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1751","72","7",3,1
0,1,0,1,0,1,1,750000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,1,0,0,0,"1259","113","7",3,2
0,0,0,0,0,0,1,588000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1275","101","7",3,2
1,1,1,1,1,1,1,530000,2,1,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"701","13","7",1,1
1,1,1,1,1,1,2,649888,2,1,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1073","15","7",1,1
1,1,1,1,1,1,2,675000,2,1,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1024","15","7",2,2
1,1,1,1,1,1,2,636000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1180","51","7",3,2
1,1,1,0,0,1,2,625000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1180","50","7",2,2
1,1,1,1,0,1,2,635000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1266","50","7",3,2
1,1,1,1,0,1,2,634000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1180","50","7",3,2
0,1,1,0,0,1,1,760000,2,4,"Anaheim","346,824",15.2,88538,0,0,0,0,0,0,0,0,0,"1266","69","7",3,1
1,1,1,1,0,1,2,720000,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1799","50","7",3,1
0,1,0,0,0,0,1,620000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1134","51","7",1,2
0,1,0,1,0,0,1,575000,1,2,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"886","48","7",1,1
1,1,1,1,1,1,2,537000,1,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"838","44","7",1,1
1,1,1,1,1,1,2,610000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1068","51","7",1,1
0,0,0,0,0,0,1,549000,1,2,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"943","51","7",1,1
0,0,0,0,0,0,1,668000,1.5,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1134","48","7",1,1
1,1,1,1,0,1,2,750000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1466","47","7",1,1
1,1,1,1,0,1,2,760000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1404","48","7",1,2
1,1,1,1,0,1,2,682500,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1012","52","7",3,2
0,1,1,1,1,1,2,760000,3,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1400","51","7",3,2
1,1,1,1,1,1,2,685000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1012","52","7",3,1
1,1,1,1,1,1,1,705000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1200","31","7",1,2
1,1,1,1,1,1,1,737500,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,1,1,0,0,0,"1006","34","7",1,2
1,1,1,1,1,1,1,695000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,1,1,0,0,0,"1000","34","7",1,2
1,1,1,1,1,1,2,730000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1006","29","7",1,2
1,1,1,1,1,1,2,720000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,1,1,0,0,0,"1006","35","7",1,2
0,1,0,1,0,0,1,702000,2,3,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1272","28","7",1,2
1,1,1,1,1,1,2,692000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1162","33","7",1,2
1,1,1,1,1,1,2,725000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1006","29","7",1,1
1,0,1,1,0,1,2,775000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1357","27","7",2,2
1,1,1,1,1,1,2,690000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,1,1,0,0,0,"1000","34","7",1,2
1,1,1,1,0,1,1,710000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1319","10","7",1,2
0,0,0,0,1,1,1,553000,2,2,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1012","52","7",2,2
1,1,1,0,0,1,1,540000,2,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"962","40","7",1,2
1,1,1,1,1,1,2,660000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1068","50","7",1,2
1,1,1,1,1,1,2,620000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1134","51","7",2,1
1,1,1,0,0,1,1,575000,1,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"882","48","7",1,1
1,1,1,1,0,1,2,571750,1,2,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1020","53","7",1,2
1,1,1,0,0,1,2,640000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1266","53","7",2,1
1,1,1,1,0,1,2,668000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1134","48","7",1,2
1,1,1,1,0,1,1,535000,2,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,1,0,0,0,"1339","60","7",1,1
1,1,1,1,0,1,1,700700,2,4,"Anaheim","346,824",15.2,88538,0,0,0,1,0,0,0,0,0,"1447","52","7",1,2
1,1,1,1,1,1,2,582500,3,3,"Anaheim","346,824",15.2,88538,1,0,0,1,0,0,0,0,0,"1266","53","7",2,1
